age,priors_count,days_b_screening_arrest,c_jail_time,juv_fel_count,juv_other_count,juv_misd_count,c_charge_degree:F,c_charge_degree:M,race:African-American,race:Asian,race:Caucasian,race:Hispanic,race:Native_American,race:Other,age_cat:25_-_45,age_cat:Greater_than_45,age_cat:Less_than_25,sex:Female,sex:Male,is_recid
39,0,-1.0,0.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
21,0,0.0,0.0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
69,0,-1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
21,2,-1.0,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
26,6,0.0,3.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
22,0,-2.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
23,0,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1
49,3,0.0,3.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
29,2,-1.0,50.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
60,0,-1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
23,3,0.0,0.0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
20,1,-21.0,2.0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
36,1,0.0,95.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
30,0,0.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
21,1,-1.0,-1.0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1
22,2,-1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1
21,4,-1.0,219.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
21,0,-1.0,12.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
34,1,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
50,1,-1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1
40,0,-1.0,8.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
25,7,-1.0,127.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
53,1,-1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
24,0,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
42,1,-12.0,4.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
28,1,-1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
26,6,-1.0,1.0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1
22,4,-1.0,260.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
21,3,-8.0,5.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
37,23,-1.0,17.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
35,2,-1.0,5.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
53,2,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
29,7,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
48,23,-1.0,360.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
52,0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
27,12,-1.0,31.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
28,5,0.0,51.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
33,3,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
28,0,-1.0,2.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
36,14,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
29,2,-1.0,1.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
22,0,0.0,21.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
25,0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
56,5,-1.0,12.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
27,9,-1.0,52.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
52,4,-1.0,7.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
32,3,0.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
60,4,-1.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
23,1,-5.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
39,0,-2.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
56,0,-1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
22,0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
53,11,-1.0,110.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
25,0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
21,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
22,0,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
58,2,-23.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
31,7,0.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
22,1,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1
28,8,-1.0,3.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
42,1,-1.0,2.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
20,0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
29,0,0.0,5.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
58,21,-1.0,59.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
22,3,-1.0,106.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
48,1,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1
37,0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
57,1,-1.0,25.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
27,3,-22.0,-1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
26,3,0.0,33.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
24,3,0.0,0.0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1
33,0,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
29,2,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
24,3,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1
19,1,-1.0,32.0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1
36,2,-1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
24,0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
34,0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
25,2,-1.0,0.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
20,1,-1.0,1.0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
24,1,-1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
61,4,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
50,3,0.0,-1.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
30,1,0.0,4.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
38,5,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
24,0,-1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
46,2,-1.0,9.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
41,0,-1.0,3.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
20,0,-1.0,22.0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1
27,13,-1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
26,1,-1.0,13.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
29,3,0.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
52,6,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
28,1,0.0,4.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
55,5,-1.0,118.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
26,10,-1.0,0.0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1
28,5,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
63,2,-3.0,3.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
42,0,0.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
23,6,-1.0,0.0,1,2,2,1,0,1,0,0,0,0,0,0,0,1,0,1,1
54,28,-1.0,5.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
35,8,-1.0,10.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24,6,-1.0,26.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1
54,2,-26.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
58,12,-1.0,3.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
23,1,0.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1
35,1,-1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
20,1,0.0,2.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
51,0,0.0,35.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
24,0,0.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
37,3,-14.0,6.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
47,3,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
34,4,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
56,0,-2.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
34,4,-1.0,31.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
59,1,-2.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
35,0,-1.0,101.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
58,1,-11.0,10.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
29,2,-26.0,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
24,6,0.0,3.0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
21,2,-1.0,8.0,0,4,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1
50,5,0.0,11.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
26,1,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
30,0,-1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
29,0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
54,0,-1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
29,4,-1.0,8.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
59,0,-2.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
38,0,0.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
27,1,-1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
26,7,-1.0,1.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
52,20,-1.0,27.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
66,33,0.0,13.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
27,2,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
51,1,-1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
35,1,0.0,74.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
52,4,-1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
48,12,0.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
26,0,-1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
48,0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
30,7,-1.0,37.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
28,2,-1.0,1.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
33,2,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
34,6,-1.0,52.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
25,0,0.0,-1.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
59,10,-1.0,127.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
29,5,-1.0,2.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24,0,0.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
48,1,-1.0,129.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
52,4,0.0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
20,0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
25,4,-5.0,5.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
24,0,-1.0,15.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
23,0,-1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
27,6,-1.0,1.0,0,3,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1
25,1,-1.0,0.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1
31,0,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
25,6,-1.0,4.0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1
32,1,-7.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
21,0,-1.0,-1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1
37,1,-1.0,5.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
25,0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
32,20,0.0,0.0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
35,0,-1.0,2.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
42,14,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24,9,-23.0,10.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1
21,0,-1.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1
47,1,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
27,5,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
43,2,-12.0,4.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1
46,2,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
44,1,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
23,2,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
42,8,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
58,6,-1.0,144.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
26,3,-1.0,1.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
48,0,-1.0,17.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
39,3,-1.0,3.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
21,3,0.0,-1.0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,1,1
63,1,-9.0,5.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
22,3,-11.0,7.0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1
50,3,-1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
38,0,-1.0,9.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
41,1,-6.0,6.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
28,16,-1.0,1.0,8,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
30,0,0.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
23,1,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
25,2,-13.0,12.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
40,5,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
24,8,0.0,-1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
27,5,0.0,64.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
44,11,0.0,180.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
35,6,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
42,0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
38,15,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
26,4,0.0,-1.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
25,0,-1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
64,1,-8.0,7.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
49,2,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1
50,5,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
66,0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
46,0,-1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
30,5,-1.0,1.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
22,0,0.0,-1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
23,1,-1.0,9.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
30,0,-1.0,1.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
31,0,-1.0,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
31,1,-1.0,0.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
25,0,-1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
21,0,-1.0,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
27,0,-1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
20,0,-1.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1
32,1,-27.0,0.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
24,0,0.0,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
20,1,-1.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
31,3,-20.0,19.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
27,3,-1.0,6.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
40,0,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
22,11,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
38,1,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
36,1,-8.0,39.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1
30,1,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
27,6,-1.0,34.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
59,0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
37,2,-2.0,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
28,5,0.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
38,0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
22,0,-1.0,0.0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
25,4,-1.0,31.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
51,0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
29,2,29.0,25.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
28,10,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
55,9,0.0,3.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
23,3,-1.0,5.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
22,0,-1.0,7.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
19,2,-2.0,22.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
31,1,-27.0,-1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
29,0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
61,15,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
31,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
20,4,-1.0,2.0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1
26,3,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
27,5,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
25,1,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
23,3,-1.0,9.0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,1,1
38,0,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
27,18,0.0,0.0,0,1,2,1,0,1,0,0,0,0,0,1,0,0,0,1,1
35,0,0.0,-1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
22,0,-1.0,16.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
58,4,-14.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
57,0,-1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1
21,0,-1.0,0.0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
22,0,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
30,0,-1.0,2.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
30,8,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
31,10,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
45,1,0.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
39,2,-13.0,4.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
31,0,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
22,1,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
27,13,-1.0,2.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
38,1,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
31,23,0.0,55.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
47,20,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
22,3,-1.0,0.0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0
35,1,-1.0,79.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
23,2,-19.0,19.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1
65,2,-18.0,5.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
35,0,-1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
33,0,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
53,1,-10.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
52,0,-1.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
21,0,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
37,11,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
30,4,-1.0,0.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
54,0,0.0,-1.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
31,0,0.0,-1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
59,2,26.0,29.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
27,0,-1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
36,0,-1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
46,17,-1.0,6.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
22,3,0.0,323.0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
28,0,-1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
34,15,-4.0,3.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
29,7,-2.0,0.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
23,2,0.0,80.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
27,3,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
21,0,-1.0,0.0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1
48,3,-3.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
31,5,-1.0,6.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
36,4,-1.0,2.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
44,14,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
53,2,-2.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
33,3,-1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
47,2,0.0,2.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
57,20,0.0,33.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
